Latitude, Longitude, Depth (km), Magnitude, Origin-time (UTC)
-43.3917, 170.361, 11.9994, 0.0, 2012-07-06T12:09:15.689100Z
-43.1814, 170.827, 2.00326, 0.0, 2012-07-06T13:05:29.509400Z
-43.1441, 170.809, -0.322396, 0.0, 2012-07-06T18:54:19.441700Z
-43.1855, 170.758, 0.995703, 0.0, 2012-07-06T23:03:49.155500Z
-43.5367, 170.95, 9.99466, 0.0, 2012-07-07T15:49:21.600200Z
-43.349, 170.801, 10.1637, 0.0, 2012-07-07T22:34:36.095200Z
-43.2256, 170.82, -2.7205100000000004, 0.0, 2012-07-07T22:34:47.504600Z
-43.3765, 170.8, 10.9988, 0.0, 2012-07-08T08:36:08.132880Z
-43.3814, 170.801, 10.9988, 0.0, 2012-07-08T13:58:29.171000Z
-43.1941, 170.907, 13.583200000000001, 0.0, 2012-07-08T14:52:59.523900Z
-43.3982, 170.338, 12.1374, 0.0, 2012-07-08T17:57:39.323000Z
-43.9539, 169.44, 21.043200000000002, 0.0, 2012-07-09T09:57:26.478200Z
-43.1835, 170.898, 13.0001, 0.0, 2012-07-09T15:49:25.382800Z
-43.6372, 169.868, 10.995299999999999, 0.0, 2012-07-10T01:29:53.756300Z
-43.1577, 170.748, 0.999154, 0.0, 2012-07-10T07:00:39.514900Z
-43.1625, 170.832, 2.9935500000000004, 0.0, 2012-07-10T11:58:48.251600Z
-43.1509, 170.823, 2.9970100000000004, 0.0, 2012-07-10T23:46:21.941200Z
-43.3835, 170.351, 11.2921, 0.0, 2012-07-11T02:42:13.772300Z
-43.1123, 170.827, 10.8952, 0.0, 2012-07-11T12:17:09.803750Z
-43.5274, 170.977, 10.9988, 0.0, 2012-07-11T13:12:26.652900Z
-43.1717, 170.816, 0.00195312, 0.0, 2012-07-12T04:53:47.844600Z
-43.7436, 169.929, 4.99831, 0.0, 2012-07-13T16:34:09.659910Z
-43.1928, 170.746, 3.00046, 0.0, 2012-07-14T06:31:04.087170Z
-43.1813, 171.345, 9.51159, 0.0, 2012-07-14T08:27:51.855700Z
-43.4021, 170.314, 11.0022, 0.0, 2012-07-15T01:32:15.558000Z
-43.4735, 170.906, 9.00091, 0.0, 2012-07-15T14:04:48.983400Z
-43.5742, 170.25, 3.46973, 0.0, 2012-07-15T20:59:11.622900Z
-43.3236, 170.968, 3.00046, 0.0, 2012-07-16T06:28:05.739400Z
-43.3998, 170.733, 10.9884, 0.0, 2012-07-16T22:22:04.738620Z
-43.5306, 170.602, 9.245899999999999, 0.0, 2012-07-17T01:39:42.886400Z
-43.6232, 169.861, 9.07682, 0.0, 2012-07-17T17:02:29.174800Z
-43.1807, 170.827, 3.85273, 0.0, 2012-07-18T04:40:05.725530Z
-43.165, 170.819, 4.00111, 0.0, 2012-07-18T04:40:15.052200Z
-43.1653, 170.821, 4.00111, 0.0, 2012-07-18T22:05:28.304100Z
-43.1427, 171.175, 13.7695, 0.0, 2012-07-19T00:36:06.833570Z
-43.5553, 170.265, 3.99421, 0.0, 2012-07-19T06:25:14.924600Z
-43.5581, 170.267, 4.00111, 0.0, 2012-07-19T06:25:19.404400Z
-43.5791, 170.393, 4.6118500000000004, 0.0, 2012-07-19T06:28:02.175790Z
-43.6258, 170.131, 8.00026, 0.0, 2012-07-19T08:07:28.011400Z
-43.5798, 170.493, 13.9973, 0.0, 2012-07-19T09:29:32.448800Z
-43.5151, 170.097, 2.9970100000000004, 0.0, 2012-07-19T16:03:47.423400Z
-43.2338, 170.948, 16.3574, 0.0, 2012-07-19T18:57:14.030300Z
-43.3664, 170.556, 10.239600000000001, 0.0, 2012-07-19T23:15:07.083970Z
-43.3938, 170.846, 8.99401, 0.0, 2012-07-21T06:20:26.995500Z
-43.6076, 169.87, 9.99811, 0.0, 2012-07-22T08:24:59.972200Z
-43.5839, 169.835, 8.99401, 0.0, 2012-07-22T08:25:45.479400Z
-43.1573, 170.822, 2.52773, 0.0, 2012-07-22T08:40:28.331600Z
-43.54, 170.509, 13.0001, 0.0, 2012-07-23T02:40:16.168400Z
-43.2925, 170.934, 3.00046, 0.0, 2012-07-23T12:54:34.295400Z
-43.6204, 170.134, 12.0029, 0.0, 2012-07-23T20:17:36.425900Z
-43.1755, 171.271, 23.0169, 0.0, 2012-07-23T23:14:19.762500Z
-43.1523, 170.819, -1.0263, 0.0, 2012-07-24T07:18:48.655500Z
-43.2779, 170.909, 18.9971, 0.0, 2012-07-24T12:47:26.350700Z
-43.4923, 170.311, 4.00111, 0.0, 2012-07-24T14:21:55.218900Z
-43.1383, 170.741, 0.995703, 0.0, 2012-07-25T00:16:55.851200Z
-43.5333, 170.264, 7.2998, 0.0, 2012-07-25T01:12:16.029200Z
-43.1723, 170.979, 15.0048, 0.0, 2012-07-25T13:10:14.299900Z
-43.2184, 170.813, -0.743359, 0.0, 2012-07-25T16:46:22.287500Z
-43.3777, 170.715, 9.13203, 0.0, 2012-07-26T08:17:50.742400Z
-43.1297, 171.057, 17.841099999999997, 0.0, 2012-07-26T14:02:51.599100Z
-43.7005, 170.538, 13.0001, 0.0, 2012-07-26T22:41:32.265900Z
-43.211, 170.813, 0.277995, 0.0, 2012-07-27T10:18:29.119900Z
-43.1805, 170.788, 0.00195312, 0.0, 2012-07-27T12:57:19.135800Z
-43.4729, 170.063, 49.0822, 0.0, 2012-07-27T17:49:19.142600Z
-43.5761, 169.884, 9.99466, 0.0, 2012-07-27T22:40:32.937800Z
-43.521, 171.42, 28.454900000000002, 0.0, 2012-07-28T01:54:10.718600Z
-43.1713, 170.871, 13.0001, 0.0, 2012-07-28T16:32:44.181900Z
-43.5562, 170.633, 9.718620000000001, 0.0, 2012-07-29T05:39:11.561200Z
-43.5099, 170.3, 4.00111, 0.0, 2012-07-29T16:22:38.914100Z
-43.5718, 170.58, 9.52539, 0.0, 2012-07-29T17:02:41.626800Z
-43.5761, 170.641, 9.5944, 0.0, 2012-07-29T18:43:09.945330Z
-43.5872, 170.64, 8.34186, 0.0, 2012-07-29T19:48:15.561700Z
-43.5753, 170.574, 14.9807, 0.0, 2012-07-29T22:11:46.114900Z
-43.5718, 170.608, 10.4225, 0.0, 2012-07-29T22:15:52.234800Z
-43.5797, 170.576, 14.9945, 0.0, 2012-07-29T22:44:25.477300Z
-43.5913, 170.629, 8.276299999999999, 0.0, 2012-07-30T01:47:58.009800Z
-43.5481, 170.01, 7.6068999999999996, 0.0, 2012-07-30T01:50:26.222600Z
-43.5824, 170.603, 13.9145, 0.0, 2012-07-30T02:29:15.895000Z
-43.5912, 170.592, 16.999200000000002, 0.0, 2012-07-30T11:06:35.975800Z
-43.6008, 170.221, 8.00026, 0.0, 2012-07-30T18:55:03.739460Z
-43.4687, 170.571, 18.5382, 0.0, 2012-07-31T05:19:22.360700Z
-43.5102, 170.277, 11.6199, 0.0, 2012-07-31T10:22:01.463170Z
-43.1293, 170.725, 2.3276, 0.0, 2012-07-31T14:24:53.422500Z
-43.3317, 170.264, 14.8116, 0.0, 2012-08-01T12:08:33.039500Z
-43.6164, 170.404, 4.99831, 0.0, 2012-08-01T15:24:38.209700Z
-43.4824, 170.239, 10.6606, 0.0, 2012-08-02T11:56:49.754300Z
-43.3902, 170.785, 11.0005, 0.0, 2012-08-02T12:30:54.593600Z
-43.5667, 170.967, 9.00091, 0.0, 2012-08-03T06:01:56.213300Z
-43.5797, 170.616, 10.094700000000001, 0.0, 2012-08-03T15:19:45.762300Z
-43.5789, 170.568, 12.648100000000001, 0.0, 2012-08-03T16:05:26.367700Z
-43.5706, 170.574, 11.5129, 0.0, 2012-08-03T17:06:18.105000Z
-43.4719, 170.676, 10.9988, 0.0, 2012-08-04T06:57:35.497000Z
-43.5844, 170.548, 13.089799999999999, 0.0, 2012-08-04T22:16:12.079100Z
-43.2968, 170.731, 13.7799, 0.0, 2012-08-05T09:11:48.262100Z
-43.2791, 170.869, 15.0014, 0.0, 2012-08-05T16:11:35.376700Z
-43.5244, 170.981, 7.03411, 0.0, 2012-08-05T19:24:09.620460Z
-43.1707, 170.874, 0.00195312, 0.0, 2012-08-06T08:10:29.898300Z
-43.6635, 170.991, 9.380469999999999, 0.0, 2012-08-06T09:29:20.490800Z
-43.1868, 170.829, 3.94245, 0.0, 2012-08-06T10:22:25.661300Z
-43.172, 170.838, 0.00195312, 0.0, 2012-08-06T10:26:40.823700Z
-43.2371, 170.57, 7.85534, 0.0, 2012-08-06T15:31:35.063600Z
-43.2128, 170.815, 0.00195312, 0.0, 2012-08-06T21:35:05.008270Z
-43.6805, 170.117, 9.99811, 0.0, 2012-08-07T03:23:03.762840Z
-43.4753, 170.409, 3.9907600000000003, 0.0, 2012-08-07T06:06:03.729330Z
-43.4602, 171.034, 2.00326, 0.0, 2012-08-07T11:57:10.367300Z
-43.3521, 170.496, 15.0773, 0.0, 2012-08-07T19:07:15.500500Z
-43.487, 170.203, 3.00046, 0.0, 2012-08-08T01:05:00.999667Z
-44.0006, 169.648, 20.0012, 0.0, 2012-08-08T08:23:44.699700Z
-43.4623, 170.541, 9.99811, 0.0, 2012-08-08T11:25:14.059400Z
-43.5654, 169.939, 10.0016, 0.0, 2012-08-08T14:37:40.918400Z
-43.5988, 170.459, 3.9976599999999998, 0.0, 2012-08-09T11:43:28.684300Z
-43.7625, 170.734, 15.0048, 0.0, 2012-08-09T14:41:09.626010Z
-43.7074, 170.755, 3.0108099999999998, 0.0, 2012-08-09T15:27:55.595400Z
-43.5746, 170.588, 14.0007, 0.0, 2012-08-10T02:16:36.250600Z
-43.4318, 170.697, 12.0029, 0.0, 2012-08-10T03:46:06.242250Z
-43.5999, 170.739, 10.005, 0.0, 2012-08-10T06:09:33.390400Z
-43.6009, 170.707, 9.99811, 0.0, 2012-08-10T06:10:46.479100Z
-43.4837, 170.365, 4.00456, 0.0, 2012-08-10T08:11:48.741000Z
-43.5059, 171.048, 13.2243, 0.0, 2012-08-10T18:57:15.735200Z
-43.162, 170.825, 3.311, 0.0, 2012-08-10T22:01:40.377700Z
-43.5033, 170.142, 9.99811, 0.0, 2012-08-11T00:17:37.890800Z
-43.6008, 170.736, 10.005, 0.0, 2012-08-11T02:43:19.230900Z
-43.6784, 170.096, 11.0022, 0.0, 2012-08-11T04:11:13.617100Z
-43.6121, 170.198, 5.01211, 0.0, 2012-08-11T06:09:05.596940Z
-43.5051, 170.366, 10.702, 0.0, 2012-08-12T16:28:21.728200Z
-43.5255, 170.61, 14.0007, 0.0, 2012-08-14T05:04:34.094200Z
-43.1485, 170.846, 5.57799, 0.0, 2012-08-14T08:04:26.362800Z
-43.1594, 170.837, 8.700719999999999, 0.0, 2012-08-14T09:57:15.350400Z
-43.4683, 170.516, 3.00046, 0.0, 2012-08-14T10:45:13.170200Z
-43.2059, 170.57, 16.999200000000002, 0.0, 2012-08-14T11:00:02.115850Z
-43.1289, 170.864, 6.79603, 0.0, 2012-08-14T12:14:16.045800Z
-43.4533, 170.546, 14.0007, 0.0, 2012-08-14T12:39:11.495200Z
-43.1263, 170.861, 6.99961, 0.0, 2012-08-14T16:09:57.185400Z
-43.3126, 170.76, 13.3831, 0.0, 2012-08-14T19:35:32.906700Z
-43.2145, 170.949, 13.0035, 0.0, 2012-08-15T01:14:36.225400Z
-43.2122, 170.829, 0.00195312, 0.0, 2012-08-15T01:57:03.864270Z
-43.2353, 170.932, 17.4754, 0.0, 2012-08-15T05:46:48.225800Z
-43.4937, 170.653, 14.6563, 0.0, 2012-08-15T14:32:49.044600Z
-43.1385, 170.994, 5.78503, 0.0, 2012-08-16T03:44:20.457900Z
-43.6299, 170.828, 11.0022, 0.0, 2012-08-16T19:29:28.358100Z
-43.1141, 170.923, 11.623299999999999, 0.0, 2012-08-17T07:22:16.090100Z
-43.6498, 170.206, 8.00026, 0.0, 2012-08-17T07:27:05.459270Z
-43.0781, 171.284, 10.0016, 0.0, 2012-08-17T15:07:34.711300Z
-43.5153, 170.306, 4.00111, 0.0, 2012-08-17T16:25:50.668500Z
-43.1642, 171.275, 26.495099999999997, 0.0, 2012-08-17T19:33:02.118970Z
-43.4017, 170.357, 13.4417, 0.0, 2012-08-17T20:52:29.646500Z
-42.9782, 171.304, 4.05286, 0.0, 2012-08-18T03:50:43.057100Z
-43.3325, 170.791, 13.0001, 0.0, 2012-08-18T12:27:50.642800Z
-43.1806, 170.914, 7.6207, 0.0, 2012-08-18T13:17:18.864200Z
-43.1197, 170.908, 13.0449, 0.0, 2012-08-18T13:29:56.054500Z
-43.6741, 170.526, 9.76003, 0.0, 2012-08-18T14:31:20.213200Z
-43.2023, 170.588, 11.0022, 0.0, 2012-08-18T19:52:02.690890Z
-43.2957, 170.869, 6.00241, 0.0, 2012-08-19T05:03:15.888000Z
-43.8599, 169.578, 11.9994, 0.0, 2012-08-19T07:55:57.046400Z
-43.4508, 170.547, 2.00326, 0.0, 2012-08-19T09:35:22.184700Z
-43.7402, 169.532, 11.9994, 0.0, 2012-08-19T12:41:43.784300Z
-43.7465, 169.478, 11.9994, 0.0, 2012-08-19T12:59:21.599300Z
-43.7485, 169.502, 11.9994, 0.0, 2012-08-19T13:44:47.718700Z
-43.2155, 170.85, 13.0622, 0.0, 2012-08-19T16:53:25.951800Z
-43.368, 170.43, 12.261700000000001, 0.0, 2012-08-19T20:40:46.609700Z
-43.5546, 169.971, 9.99811, 0.0, 2012-08-20T05:50:16.428400Z
-43.4995, 170.255, 12.234, 0.0, 2012-08-21T03:15:40.854900Z
-43.2901, 170.921, 3.9976599999999998, 0.0, 2012-08-21T17:07:50.792100Z
-43.1963, 170.783, 0.00195312, 0.0, 2012-08-21T18:26:59.764800Z
-43.735, 169.542, 11.9994, 0.0, 2012-08-21T21:04:07.915450Z
-43.1287, 170.845, 7.73457, 0.0, 2012-08-22T11:47:27.061300Z
-43.5036, 169.266, 49.556599999999996, 0.0, 2012-08-23T09:38:10.331700Z
-43.4488, 170.623, 11.996, 0.0, 2012-08-24T03:02:13.589100Z
-43.4582, 170.615, 14.4803, 0.0, 2012-08-24T03:22:39.418000Z
-43.4622, 170.628, 14.0007, 0.0, 2012-08-24T10:50:04.638480Z
-43.5244, 170.359, 6.80293, 0.0, 2012-08-24T14:04:03.944970Z
-43.5284, 170.356, 6.99961, 0.0, 2012-08-24T14:11:24.553300Z
-43.3403, 170.841, 6.99961, 0.0, 2012-08-24T15:41:15.511700Z
-43.4743, 170.381, 11.5715, 0.0, 2012-08-24T21:48:38.719400Z
-43.4525, 170.626, 14.0007, 0.0, 2012-08-24T22:46:08.573040Z
-43.4794, 170.453, 3.9907600000000003, 0.0, 2012-08-25T11:17:14.233900Z
-43.151, 170.641, 11.005700000000001, 0.0, 2012-08-25T23:51:53.684900Z
-43.3541, 170.428, 10.9988, 0.0, 2012-08-26T09:48:41.269800Z
-43.1065, 170.821, 12.6585, 0.0, 2012-08-27T11:56:27.641800Z
-43.2281, 170.913, 12.8655, 0.0, 2012-08-28T08:31:44.115600Z
-43.2548, 170.845, 14.1905, 0.0, 2012-08-28T08:38:49.174800Z
-43.1551, 170.837, 4.09082, 0.0, 2012-08-28T14:28:55.789400Z
-43.215, 170.835, 0.00195312, 0.0, 2012-08-28T20:40:37.855400Z
-43.5544, 169.972, 9.99811, 0.0, 2012-08-29T02:39:49.880900Z
-43.1736, 170.931, 9.18034, 0.0, 2012-08-29T03:51:56.150100Z
-43.1476, 170.891, 6.57174, 0.0, 2012-08-29T06:23:03.281200Z
-43.322, 170.481, 13.3003, 0.0, 2012-08-29T06:43:06.704330Z
-43.4207, 170.268, 12.9759, 0.0, 2012-08-29T08:27:49.733600Z
-43.5259, 170.27, 5.7781199999999995, 0.0, 2012-08-29T08:46:19.270700Z
-43.8873, 170.439, 6.399220000000001, 0.0, 2012-08-30T05:55:26.648500Z
-43.5106, 170.287, 11.9994, 0.0, 2012-08-30T08:38:36.221900Z
-43.5379, 170.995, 8.21419, 0.0, 2012-08-30T09:12:47.793200Z
-43.4248, 170.267, 13.8454, 0.0, 2012-08-30T10:57:19.512500Z
-43.1707, 171.221, 20.8293, 0.0, 2012-08-30T12:12:12.113200Z
-43.1814, 170.856, 4.425520000000001, 0.0, 2012-08-30T22:35:24.964000Z
-43.1476, 170.878, 6.378520000000001, 0.0, 2012-08-31T00:34:24.582300Z
-43.134, 170.779, 10.1223, 0.0, 2012-08-31T04:59:37.009800Z
-43.4011, 170.283, 2.00326, 0.0, 2012-08-31T21:39:24.572800Z
-43.1591, 170.703, 11.2403, 0.0, 2012-09-01T23:58:57.286000Z
-43.5849, 170.308, 3.00046, 0.0, 2012-09-02T12:53:18.086700Z
-43.3215, 170.409, 5.08112, 0.0, 2012-09-03T01:23:38.729000Z
-43.5651, 170.559, 14.0007, 0.0, 2012-09-03T18:43:40.446100Z
-43.4052, 170.74, 14.1042, 0.0, 2012-09-03T20:37:27.218400Z
-43.172, 170.848, 0.00195312, 0.0, 2012-09-03T21:01:40.067200Z
-43.669, 170.997, 9.9429, 0.0, 2012-09-04T18:56:48.123100Z
-43.6881, 169.739, 11.996, 0.0, 2012-09-06T03:45:15.803700Z
-43.5068, 170.239, 12.427299999999999, 0.0, 2012-09-06T15:31:29.699400Z
-43.4406, 170.742, 11.005700000000001, 0.0, 2012-09-09T01:10:30.364900Z
-43.1243, 171.042, 6.57174, 0.0, 2012-09-09T15:09:34.353900Z
-43.2785, 170.838, 6.00241, 0.0, 2012-09-10T05:46:01.039650Z
-43.4596, 170.135, 12.1926, 0.0, 2012-09-10T19:15:21.797800Z
-43.5695, 170.547, 12.027, 0.0, 2012-09-11T01:24:09.365680Z
-43.3024, 170.878, 8.00026, 0.0, 2012-09-11T07:49:06.635540Z
-43.475, 170.147, 3.9907600000000003, 0.0, 2012-09-11T16:30:16.757700Z
-43.2924, 170.782, 7.91055, 0.0, 2012-09-11T19:01:33.644900Z
-43.113, 170.961, 8.85599, 0.0, 2012-09-12T04:45:38.314600Z
-43.3583, 170.385, 10.357, 0.0, 2012-09-12T11:26:26.015600Z
-43.3304, 170.811, 7.0030600000000005, 0.0, 2012-09-12T13:39:57.236600Z
-43.328, 170.814, 7.99336, 0.0, 2012-09-12T14:00:29.338600Z
-43.3291, 170.798, 7.99336, 0.0, 2012-09-12T14:14:47.823700Z
-43.428, 170.038, 12.1547, 0.0, 2012-09-12T19:11:12.903700Z
-43.2536, 170.888, 4.00111, 0.0, 2012-09-13T02:52:23.920600Z
-43.2439, 170.912, 3.7561199999999997, 0.0, 2012-09-13T05:20:35.348400Z
-43.1824, 170.86, 6.99961, 0.0, 2012-09-13T05:20:36.135100Z
-43.5852, 170.608, 12.4963, 0.0, 2012-09-13T16:29:26.199100Z
-43.3201, 170.52, 14.1801, 0.0, 2012-09-14T12:45:58.834800Z
-43.3319, 170.817, 8.15898, 0.0, 2012-09-15T11:51:19.138500Z
-43.4838, 170.395, 3.00046, 0.0, 2012-09-16T05:05:09.647820Z
-43.3039, 170.809, 6.99961, 0.0, 2012-09-16T18:54:34.299700Z
-43.2896, 170.751, 6.99961, 0.0, 2012-09-16T18:54:54.569100Z
-43.72, 170.757, 4.00456, 0.0, 2012-09-17T02:51:45.020300Z
-43.3062, 170.504, 13.6074, 0.0, 2012-09-17T16:29:26.683000Z
-43.4204, 170.711, 11.9994, 0.0, 2012-09-18T12:39:04.774980Z
-43.4748, 170.662, 10.9988, 0.0, 2012-09-18T14:07:08.494850Z
-43.1815, 170.771, 0.999154, 0.0, 2012-09-19T04:23:02.481260Z
-43.4026, 170.249, 8.997459999999998, 0.0, 2012-09-19T05:50:19.930400Z
-43.3445, 170.883, 8.19349, 0.0, 2012-09-19T09:12:59.381700Z
-43.243, 170.849, 14.0007, 0.0, 2012-09-19T09:38:41.526700Z
-43.2211, 170.833, 6.32676, 0.0, 2012-09-19T11:11:57.961000Z
-43.1276, 170.732, 11.6268, 0.0, 2012-09-19T17:02:32.147400Z
-43.4011, 171.375, 29.0001, 0.0, 2012-09-19T17:30:26.501000Z
-43.5773, 171.289, 19.1661, 0.0, 2012-09-19T17:53:03.528190Z
-43.5354, 170.265, 7.99336, 0.0, 2012-09-19T20:09:27.447500Z
-43.4883, 170.222, 15.9986, 0.0, 2012-09-19T20:17:13.574000Z
-43.6812, 170.171, 11.0022, 0.0, 2012-09-20T00:00:59.203200Z
-43.4766, 170.671, 11.0022, 0.0, 2012-09-20T03:58:45.568300Z
-43.189, 170.847, 3.9976599999999998, 0.0, 2012-09-20T12:44:12.361700Z
-43.8909, 170.393, 6.00241, 0.0, 2012-09-20T15:44:32.869600Z
-43.2169, 170.863, 0.9542970000000001, 0.0, 2012-09-20T21:27:08.832830Z
-43.227, 170.882, 0.995703, 0.0, 2012-09-20T21:29:11.946000Z
-43.5969, 169.89, 10.9884, 0.0, 2012-09-21T08:31:46.654700Z
-43.5612, 169.887, 4.00456, 0.0, 2012-09-21T08:32:03.896600Z
-43.1796, 170.851, 0.00195312, 0.0, 2012-09-21T21:56:45.710300Z
-43.4446, 170.628, 13.2968, 0.0, 2012-09-21T22:07:39.950900Z
-43.5996, 170.607, 12.1202, 0.0, 2012-09-22T09:45:23.022700Z
-43.1287, 170.744, 1.9998, 0.0, 2012-09-22T12:30:05.168380Z
-43.1322, 170.745, 0.995703, 0.0, 2012-09-22T12:30:05.373550Z
-43.8316, 170.742, 8.29701, 0.0, 2012-09-22T13:10:02.500110Z
-43.249, 171.012, 1.0026, 0.0, 2012-09-22T18:00:53.493400Z
-43.1712, 170.868, 0.00195312, 0.0, 2012-09-23T07:10:26.315500Z
-43.5531, 170.492, 12.051200000000001, 0.0, 2012-09-23T17:30:11.717000Z
-43.5559, 170.581, 11.7441, 0.0, 2012-09-24T05:11:32.084900Z
-43.3214, 170.813, 6.99961, 0.0, 2012-09-24T14:01:49.366600Z
-43.4944, 170.655, 13.0035, 0.0, 2012-09-25T10:21:07.179950Z
-43.522, 169.941, 2.63815, 0.0, 2012-09-25T13:02:53.314200Z
-43.5693, 170.657, 9.99811, 0.0, 2012-09-25T14:17:47.085800Z
-43.5763, 170.653, 9.86699, 0.0, 2012-09-25T14:19:25.227500Z
-43.5722, 170.653, 9.911850000000001, 0.0, 2012-09-25T19:22:07.219960Z
-43.61, 170.606, 13.9214, 0.0, 2012-09-26T15:33:43.834400Z
-43.3276, 170.508, 13.938600000000001, 0.0, 2012-09-27T02:17:23.438300Z
-43.5711, 170.499, 12.479, 0.0, 2012-09-27T10:52:37.891800Z
-43.5881, 170.648, 8.376370000000001, 0.0, 2012-09-27T11:46:50.990100Z
-43.573, 170.488, 11.4749, 0.0, 2012-09-27T13:44:41.264700Z
-43.5862, 170.629, 9.14238, 0.0, 2012-09-28T04:20:55.134900Z
-43.5278, 170.267, 12.8689, 0.0, 2012-09-28T08:54:08.158790Z
-43.1659, 170.818, 0.00195312, 0.0, 2012-09-29T12:59:11.420600Z
-43.578, 170.603, 7.475779999999999, 0.0, 2012-09-29T18:38:52.506600Z
-43.561, 170.557, 8.72832, 0.0, 2012-09-30T05:29:21.873900Z
-43.2485, 170.914, 4.00456, 0.0, 2012-09-30T10:54:07.953770Z
-43.1956, 170.828, 3.24544, 0.0, 2012-09-30T11:24:26.286600Z
-43.4869, 170.664, 12.0063, 0.0, 2012-09-30T18:08:25.666500Z
-43.5296, 171.037, 9.00091, 0.0, 2012-10-01T09:03:36.097600Z
-43.4026, 170.737, 15.5189, 0.0, 2012-10-01T13:49:54.618700Z
-43.578, 170.255, 9.99811, 0.0, 2012-10-02T02:34:26.741400Z
-43.6361, 170.683, 8.39362, 0.0, 2012-10-02T06:13:33.012000Z
-43.3981, 170.359, 1.9998, 0.0, 2012-10-02T10:50:32.007100Z
-43.348, 170.833, 6.62005, 0.0, 2012-10-02T15:33:10.284700Z
-43.1176, 170.75, 5.60905, 0.0, 2012-10-03T07:30:08.507770Z
-43.4184, 170.911, 9.99811, 0.0, 2012-10-03T08:43:00.193246Z
-43.4062, 170.775, 11.005700000000001, 0.0, 2012-10-03T18:33:57.501700Z
-43.185, 170.788, 0.005403649999999999, 0.0, 2012-10-07T02:57:01.397130Z
-43.2689, 170.951, 13.4486, 0.0, 2012-10-07T05:47:29.966900Z
-43.4709, 170.72, 13.0001, 0.0, 2012-10-07T07:12:04.678910Z
-43.3712, 170.761, 10.9988, 0.0, 2012-10-08T00:52:34.010500Z
-43.1809, 170.896, 13.486600000000001, 0.0, 2012-10-09T22:33:03.480910Z
-43.3462, 170.909, 6.00241, 0.0, 2012-10-10T05:39:05.963210Z
-43.3418, 170.886, 7.99336, 0.0, 2012-10-10T06:44:50.090700Z
-43.156, 170.842, 4.00111, 0.0, 2012-10-10T17:20:33.051200Z
-43.1593, 170.852, 4.00111, 0.0, 2012-10-10T22:53:35.550200Z
-43.1575, 170.84, 4.00111, 0.0, 2012-10-11T01:22:16.287100Z
-43.5311, 170.307, 5.857489999999999, 0.0, 2012-10-11T04:57:26.399000Z
-43.1595, 170.829, 3.69746, 0.0, 2012-10-12T08:20:50.690800Z
-43.631, 171.025, 11.0022, 0.0, 2012-10-13T02:46:23.567100Z
-43.1094, 170.778, 1.67546, 0.0, 2012-10-14T13:14:15.848800Z
-43.2876, 170.936, 3.00046, 0.0, 2012-10-14T14:17:31.668100Z
-43.1516, 170.823, 3.76992, 0.0, 2012-10-15T02:30:31.046200Z
-43.5468, 170.26, 4.99486, 0.0, 2012-10-16T10:11:26.045800Z
-43.3386, 170.933, 3.00046, 0.0, 2012-10-16T13:51:01.971850Z
-43.5755, 170.483, 12.6309, 0.0, 2012-10-18T02:10:13.014700Z
-43.861, 169.724, 21.0018, 0.0, 2012-10-18T08:17:08.049010Z
-43.1695, 170.895, 13.0035, 0.0, 2012-10-18T13:14:37.970800Z
-43.1279, 170.934, 9.76003, 0.0, 2012-10-19T10:16:45.514100Z
-43.5796, 169.956, 10.0016, 0.0, 2012-10-19T11:25:48.287100Z
-43.6164, 170.064, 9.99466, 0.0, 2012-10-19T14:12:50.256300Z
-43.6047, 170.068, 9.911850000000001, 0.0, 2012-10-19T14:12:58.286200Z
-43.2354, 171.19, 30.980700000000002, 0.0, 2012-10-19T14:50:28.771700Z
-43.1368, 171.033, 16.8819, 0.0, 2012-10-19T18:48:38.566000Z
-43.1653, 170.824, 3.00046, 0.0, 2012-10-19T22:45:02.448590Z
-43.5888, 170.062, 9.99811, 0.0, 2012-10-20T16:19:22.297800Z
-43.3217, 170.78, 13.8696, 0.0, 2012-10-21T01:47:03.772310Z
-43.5639, 170.648, 3.00046, 0.0, 2012-10-21T03:00:04.504290Z
-43.4675, 170.588, 14.5908, 0.0, 2012-10-21T05:18:20.610900Z
-43.112, 170.76, 0.995703, 0.0, 2012-10-22T01:03:34.458600Z
-43.1656, 170.9, 13.0001, 0.0, 2012-10-22T05:17:00.151317Z
-43.1407, 170.849, 5.49173, 0.0, 2012-10-22T05:18:40.886800Z
-43.4443, 170.434, 9.21139, 0.0, 2012-10-23T06:39:14.599100Z
-43.4788, 170.348, 10.6054, 0.0, 2012-10-23T10:04:22.214100Z
-43.4924, 170.653, 10.5364, 0.0, 2012-10-24T03:40:05.535610Z
-43.5705, 170.622, 9.125129999999999, 0.0, 2012-10-24T04:50:41.923000Z
-43.2976, 170.504, 6.64076, 0.0, 2012-10-24T05:50:37.074200Z
-43.4836, 170.692, 10.9988, 0.0, 2012-10-24T11:59:37.807200Z
-43.2793, 170.535, 13.2485, 0.0, 2012-10-24T15:05:16.063600Z
-43.4868, 170.652, 9.99984, 0.0, 2012-10-24T22:16:33.565500Z
-43.489, 170.644, 11.9994, 0.0, 2012-10-24T22:23:55.487800Z
-43.1859, 170.885, 13.6419, 0.0, 2012-10-25T04:03:26.993400Z
-43.2179, 170.868, 0.995703, 0.0, 2012-10-25T12:18:08.583690Z
-43.4787, 170.624, 15.0014, 0.0, 2012-10-25T14:39:55.398500Z
